inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur,zero_stock_flag
13680,2023-02-01,1162,5,68,47,62,False,11293.17,0
13681,2023-02-01,1162,8,49,24,42,False,6647.6,0
13682,2023-02-01,1162,9,80,36,68,False,10538.72,0
13683,2023-02-01,1163,3,126,157,131,False,27337.56,0
13684,2023-02-01,1163,5,114,58,102,False,37103.22,0
13685,2023-02-01,1163,6,111,81,119,False,60105.83,0
13686,2023-02-01,1163,7,51,37,56,False,25278.69,0
13687,2023-02-01,1163,9,326,228,353,False,133715.23,0
13688,2023-02-01,1163,10,25,28,16,False,8706.78,0
13689,2023-02-01,1164,4,49,34,40,False,19794.09,0
13690,2023-02-01,1164,5,143,142,184,False,116896.88,0
13691,2023-02-01,1166,2,5,3,5,False,1723.23,0
13692,2023-02-01,1166,3,17,11,16,False,4355.43,0
13693,2023-02-01,1166,4,26,21,30,False,8684.6,0
13694,2023-02-01,1166,6,20,11,18,False,1300.71,0
13695,2023-02-01,1166,8,48,50,60,False,16908.14,0
13696,2023-02-01,1167,6,76,54,85,False,35687.39,0
13697,2023-02-01,1167,9,16,25,17,False,6469.13,0
13698,2023-02-01,1168,1,89,118,97,False,11654.96,0
13699,2023-02-01,1168,3,117,98,147,False,72973.23,0
13700,2023-02-01,1168,4,17,11,13,False,3637.53,0
13701,2023-02-01,1168,6,185,177,221,False,11524.37,0
13702,2023-02-01,1168,7,92,185,148,False,94359.17,0
13703,2023-02-01,1168,8,27,42,33,False,2502.9,0
13704,2023-02-01,1168,9,23,31,32,False,13851.62,0
13705,2023-02-01,1169,2,20,10,17,False,6858.21,0
13706,2023-02-01,1169,4,0,0,0,True,0.0,1
13707,2023-02-01,1169,5,164,126,151,False,18627.82,0
13708,2023-02-01,1169,6,112,70,113,False,63777.21,0
13709,2023-02-01,1169,8,7,7,8,False,1580.59,0
13710,2023-02-01,1169,9,12,14,15,False,2159.98,0
13711,2023-02-01,1169,10,23,31,27,False,14696.28,0
13712,2023-02-01,1171,1,81,118,103,False,50888.83,0
13713,2023-02-01,1171,2,86,129,102,False,15589.69,0
13714,2023-02-01,1171,4,18,29,20,False,2398.44,0
13715,2023-02-01,1171,5,229,155,188,False,73294.69,0
13716,2023-02-01,1171,6,126,222,142,False,33160.67,0
13717,2023-02-01,1172,2,180,96,149,False,66062.9,0
13718,2023-02-01,1172,6,3,4,2,False,829.52,0
13719,2023-02-01,1172,10,6,9,8,False,4822.31,0
13720,2023-02-01,1173,1,33,39,34,False,16490.34,0
13721,2023-02-01,1173,2,29,16,24,False,8169.73,0
13722,2023-02-01,1173,3,24,20,30,False,6007.68,0
13723,2023-02-01,1173,4,70,39,65,False,36640.19,0
13724,2023-02-01,1173,5,139,104,136,False,9677.36,0
13725,2023-02-01,1173,6,7,7,6,False,882.71,0
13726,2023-02-01,1173,8,107,99,85,False,17287.73,0
13727,2023-02-01,1174,1,118,109,100,False,56669.82,0
13728,2023-02-01,1174,2,34,16,29,False,1872.59,0
13729,2023-02-01,1174,4,67,54,56,False,2405.05,0
13730,2023-02-01,1174,5,72,49,73,False,46132.21,0
13731,2023-02-01,1174,6,40,53,53,False,9315.37,0
13732,2023-02-01,1174,7,143,69,131,False,78760.72,0
13733,2023-02-01,1174,9,27,24,34,False,1767.65,0
13734,2023-02-01,1175,2,215,221,270,False,123352.6,0
13735,2023-02-01,1175,3,106,84,123,False,17633.65,0
13736,2023-02-01,1175,6,276,186,268,False,14221.59,0
13737,2023-02-01,1175,8,198,184,252,False,162651.15,0
13738,2023-02-01,1176,1,195,130,199,False,69310.21,0
13739,2023-02-01,1176,4,76,116,93,False,10975.02,0
13740,2023-02-01,1176,6,66,60,76,False,3819.49,0
13741,2023-02-01,1176,8,16,13,14,False,1455.98,0
13742,2023-02-01,1177,2,236,162,259,False,28449.29,0
13743,2023-02-01,1177,3,60,44,65,False,41765.55,0
13744,2023-02-01,1177,5,25,56,39,False,22610.69,0
13745,2023-02-01,1180,4,443,305,499,False,205144.47,0
13746,2023-02-01,1180,6,76,75,98,False,49354.95,0
13747,2023-02-01,1180,8,88,93,110,False,11980.26,0
13748,2023-02-01,1181,1,83,83,75,False,43328.21,0
13749,2023-02-01,1181,2,96,119,125,False,41174.43,0
13750,2023-02-01,1181,3,66,37,63,False,35851.74,0
13751,2023-02-01,1181,4,50,67,69,False,24360.28,0
13752,2023-02-01,1181,5,4,8,6,False,2626.56,0
13753,2023-02-01,1181,7,23,29,31,False,13864.64,0
13754,2023-02-01,1181,9,46,38,36,False,20080.11,0
13755,2023-02-01,1181,10,45,52,54,False,17775.64,0
13756,2023-02-01,1182,1,119,73,114,False,59433.19,0
13757,2023-02-01,1182,2,74,85,82,False,15579.56,0
13758,2023-02-01,1182,3,180,153,197,False,47230.97,0
13759,2023-02-01,1182,4,31,23,35,False,15993.23,0
13760,2023-02-01,1182,5,43,79,64,False,12562.0,0
13761,2023-02-01,1182,6,208,205,259,False,153826.53,0
13762,2023-02-01,1182,8,27,40,34,False,8172.95,0
13763,2023-02-01,1182,10,3,3,2,False,1191.62,0
13764,2023-02-01,1183,1,81,99,84,False,48249.05,0
13765,2023-02-01,1183,2,9,14,8,False,3218.79,0
13766,2023-02-01,1183,4,24,24,25,False,15147.51,0
13767,2023-02-01,1183,5,6,8,8,False,3143.48,0
13768,2023-02-01,1183,9,63,113,88,False,3311.16,0
13769,2023-02-01,1184,1,242,195,268,False,35865.94,0
13770,2023-02-01,1184,2,11,9,11,False,5092.93,0
13771,2023-02-01,1184,3,13,9,12,False,7047.32,0
13772,2023-02-01,1184,4,37,29,42,False,9550.1,0
13773,2023-02-01,1184,5,183,153,220,False,95028.4,0
13774,2023-02-01,1184,6,71,76,55,False,6423.94,0
13775,2023-02-01,1184,7,569,534,627,False,117069.61,0
13776,2023-02-01,1184,8,90,133,73,False,33318.36,0
13777,2023-02-01,1184,9,47,62,37,False,8863.65,0
13778,2023-02-01,1184,10,74,97,77,False,16157.88,0
13779,2023-02-01,1185,2,36,39,31,False,10500.06,0
13780,2023-02-01,1185,5,119,88,130,False,43063.48,0
13781,2023-02-01,1186,1,122,95,100,False,42126.68,0
13782,2023-02-01,1186,2,19,11,18,False,7182.41,0
13783,2023-02-01,1186,5,93,76,116,False,35490.14,0
13784,2023-02-01,1186,6,164,252,152,False,38314.22,0
13785,2023-02-01,1187,1,59,34,53,False,8362.04,0
13786,2023-02-01,1187,2,78,63,68,False,14909.48,0
13787,2023-02-01,1187,3,274,226,245,False,28036.7,0
13788,2023-02-01,1187,4,5,9,7,False,2727.15,0
13789,2023-02-01,1187,5,128,81,132,False,63615.78,0
13790,2023-02-01,1187,6,57,113,81,False,45978.42,0
13791,2023-02-01,1187,7,51,41,39,False,3710.07,0
13792,2023-02-01,1187,9,12,18,17,False,10681.85,0
13793,2023-02-01,1187,10,41,49,39,False,25065.7,0
13794,2023-02-01,1188,1,42,33,49,False,9076.83,0
13795,2023-02-01,1188,3,21,12,20,False,2375.15,0
13796,2023-02-01,1188,4,149,110,156,False,21704.95,0
13797,2023-02-01,1188,6,9,7,8,False,1260.85,0
13798,2023-02-01,1188,8,356,227,373,False,210941.68,0
13799,2023-02-01,1189,1,31,36,29,False,8634.27,0
13800,2023-02-01,1189,2,39,47,49,False,18243.34,0
13801,2023-02-01,1189,4,8,4,7,False,2712.66,0
13802,2023-02-01,1189,5,96,172,122,False,26915.85,0
13803,2023-02-01,1189,6,140,71,120,False,77802.97,0
13804,2023-02-01,1189,7,97,85,81,False,12046.99,0
13805,2023-02-01,1189,8,6,8,7,False,901.4,0
13806,2023-02-01,1190,1,33,61,49,False,21557.7,0
13807,2023-02-01,1190,2,13,11,16,False,9928.35,0
13808,2023-02-01,1190,4,4,4,5,False,955.8,0
13809,2023-02-01,1190,5,128,179,98,False,8027.26,0
13810,2023-02-01,1190,6,17,18,14,False,2686.61,0
13811,2023-02-01,1190,7,17,9,15,False,1055.74,0
13812,2023-02-01,1191,1,209,152,204,False,50616.57,0
13813,2023-02-01,1191,2,98,142,117,False,73922.31,0
13814,2023-02-01,1191,6,79,144,120,False,65508.8,0
13815,2023-02-01,1191,8,51,51,61,False,14311.77,0
13816,2023-02-01,1191,9,3,2,3,False,1766.79,0
13817,2023-02-01,1191,10,153,82,125,False,40394.67,0
13818,2023-02-01,1192,1,11,11,13,False,7456.62,0
13819,2023-02-01,1192,3,68,112,82,False,48626.6,0
13820,2023-02-01,1192,5,34,35,34,False,20594.66,0
13821,2023-02-01,1192,6,22,31,24,False,12484.15,0
13822,2023-02-01,1192,8,36,19,31,False,19027.24,0
13823,2023-02-01,1192,9,30,27,31,False,17751.46,0
13824,2023-02-01,1193,1,51,60,59,False,19809.19,0
13825,2023-02-01,1193,2,123,97,148,False,66959.13,0
13826,2023-02-01,1193,4,29,14,25,False,5198.63,0
13827,2023-02-01,1193,5,14,15,11,False,6997.62,0
13828,2023-02-01,1193,6,472,406,582,False,195834.66,0
13829,2023-02-01,1193,9,102,128,138,False,27183.63,0
13830,2023-02-01,1194,1,31,53,38,False,16475.35,0
13831,2023-02-01,1194,2,18,13,15,False,4369.05,0
13832,2023-02-01,1194,4,3,2,3,False,1539.02,0
13833,2023-02-01,1194,5,202,176,234,False,55862.36,0
13834,2023-02-01,1194,8,41,33,41,False,10738.39,0
13835,2023-02-01,1194,9,15,9,15,False,652.68,0
13836,2023-02-01,1195,1,33,32,38,False,2255.54,0
13837,2023-02-01,1195,5,27,39,26,False,1828.45,0
13838,2023-02-01,1195,8,2,4,2,False,1062.38,0
13839,2023-02-01,1196,1,110,72,110,False,41822.63,0
13840,2023-02-01,1196,2,42,35,36,False,9520.67,0
13841,2023-02-01,1196,3,41,27,36,False,10411.49,0
13842,2023-02-01,1196,4,30,51,40,False,13319.96,0
13843,2023-02-01,1196,7,180,173,229,False,89976.01,0
13844,2023-02-01,1196,8,7,7,7,False,646.83,0
13845,2023-02-01,1197,1,4,5,5,False,2046.03,0
13846,2023-02-01,1197,2,20,22,21,False,2132.35,0
13847,2023-02-01,1197,4,57,49,57,False,21453.91,0
13848,2023-02-01,1197,5,75,78,54,False,9402.48,0
13849,2023-02-01,1197,6,50,72,72,False,40692.08,0
13850,2023-02-01,1197,7,37,66,54,False,5955.23,0
13851,2023-02-01,1197,8,55,86,80,False,14154.19,0
13852,2023-02-01,1198,1,12,14,10,False,4574.21,0
13853,2023-02-01,1198,2,111,179,158,False,32493.61,0
13854,2023-02-01,1198,4,10,5,8,False,2547.29,0
13855,2023-02-01,1198,5,28,28,33,False,21257.71,0
13856,2023-02-01,1198,6,26,27,32,False,9753.39,0
13857,2023-02-01,1198,7,284,250,331,False,180098.16,0
13858,2023-02-01,1198,9,29,44,41,False,23383.51,0
13859,2023-02-01,1199,1,112,137,126,False,61121.26,0
13860,2023-02-01,1199,2,21,18,26,False,1459.75,0
13861,2023-02-01,1199,3,30,41,34,False,10932.61,0
13862,2023-02-01,1199,4,114,106,125,False,17214.24,0
13863,2023-02-01,1199,6,87,91,108,False,25542.28,0
13864,2023-02-01,1199,8,92,53,82,False,17077.96,0
13865,2023-02-01,1199,10,114,74,119,False,13014.46,0
13866,2023-03-01,1000,1,406,265,423,False,272995.98,0
13867,2023-03-01,1000,2,5,4,6,False,1323.96,0
13868,2023-03-01,1000,4,14,10,15,False,5288.22,0
13869,2023-03-01,1000,5,118,72,111,False,9726.48,0
13870,2023-03-01,1000,6,36,31,34,False,15105.17,0
13871,2023-03-01,1000,8,19,15,18,False,7793.82,0
13872,2023-03-01,1000,9,170,89,150,False,82836.31,0
13873,2023-03-01,1000,10,9,6,8,False,1125.99,0
13874,2023-03-01,1001,1,37,30,43,False,4688.37,0
13875,2023-03-01,1001,8,15,12,10,False,1769.32,0
13876,2023-03-01,1001,9,17,12,15,False,3775.06,0
13877,2023-03-01,1002,1,60,73,81,False,28580.72,0
13878,2023-03-01,1002,2,59,35,59,False,9371.83,0
13879,2023-03-01,1002,3,59,47,62,False,24039.14,0
13880,2023-03-01,1002,4,129,160,167,False,36396.61,0
13881,2023-03-01,1002,6,62,39,52,False,7357.9,0
13882,2023-03-01,1002,7,71,60,78,False,48229.41,0
13883,2023-03-01,1002,8,201,114,178,False,46795.43,0
13884,2023-03-01,1002,10,114,67,98,False,26573.5,0
13885,2023-03-01,1003,1,101,53,94,False,31516.16,0
13886,2023-03-01,1003,2,162,146,151,False,7067.5,0
13887,2023-03-01,1003,4,47,63,61,False,12609.29,0
13888,2023-03-01,1003,5,132,106,162,False,76480.65,0
13889,2023-03-01,1003,6,156,110,163,False,99534.19,0
13890,2023-03-01,1003,9,76,143,92,False,14460.75,0
13891,2023-03-01,1003,10,124,88,131,False,10917.76,0
13892,2023-03-01,1004,1,130,88,126,False,9818.77,0
13893,2023-03-01,1004,2,72,94,86,False,37949.71,0
13894,2023-03-01,1004,6,62,59,77,False,43369.68,0
13895,2023-03-01,1004,7,51,53,59,False,23663.94,0
13896,2023-03-01,1005,1,208,228,272,False,64225.69,0
13897,2023-03-01,1005,2,16,35,26,False,11528.27,0
13898,2023-03-01,1005,3,125,77,131,False,36785.82,0
13899,2023-03-01,1005,4,10,6,10,False,4693.56,0
13900,2023-03-01,1005,5,50,113,84,False,32769.25,0
13901,2023-03-01,1005,6,138,183,183,False,26823.4,0
13902,2023-03-01,1005,8,57,29,53,False,32126.52,0
13903,2023-03-01,1005,9,13,14,11,False,3307.96,0
13904,2023-03-01,1006,1,20,41,30,False,17473.13,0
13905,2023-03-01,1006,2,56,94,76,False,11763.54,0
13906,2023-03-01,1006,3,24,14,21,False,12961.53,0
13907,2023-03-01,1006,4,41,81,65,False,25505.18,0
13908,2023-03-01,1006,7,219,268,287,False,151774.28,0
13909,2023-03-01,1006,8,120,99,93,False,45085.48,0
13910,2023-03-01,1006,10,26,41,29,False,3271.12,0
13911,2023-03-01,1007,1,115,81,101,False,17336.28,0
13912,2023-03-01,1007,3,49,69,49,False,23384.56,0
13913,2023-03-01,1007,5,32,19,32,False,17214.54,0
13914,2023-03-01,1007,9,192,144,202,False,61664.63,0
13915,2023-03-01,1007,10,3,6,4,False,689.2,0
13916,2023-03-01,1008,1,170,80,151,False,44138.75,0
13917,2023-03-01,1008,2,57,89,69,False,39134.32,0
13918,2023-03-01,1008,3,138,74,123,False,78552.67,0
13919,2023-03-01,1008,4,12,11,12,False,7689.49,0
13920,2023-03-01,1008,5,18,30,21,False,12627.27,0
13921,2023-03-01,1008,8,63,49,68,False,14401.89,0
13922,2023-03-01,1008,10,57,53,61,False,16680.15,0
13923,2023-03-01,1009,2,4,4,4,False,1815.11,0
13924,2023-03-01,1009,3,59,42,65,False,38926.8,0
13925,2023-03-01,1009,4,7,3,5,False,472.47,0
13926,2023-03-01,1009,6,42,33,48,False,21043.66,0
13927,2023-03-01,1009,8,32,27,34,False,5750.24,0
13928,2023-03-01,1009,10,46,32,42,False,13452.0,0
13929,2023-03-01,1010,1,102,104,123,False,23421.13,0
13930,2023-03-01,1010,2,7,8,9,False,4611.41,0
13931,2023-03-01,1010,3,128,105,144,False,75970.99,0
13932,2023-03-01,1010,5,32,33,41,False,22214.05,0
13933,2023-03-01,1010,6,75,34,65,False,32251.67,0
13934,2023-03-01,1010,8,3,2,2,False,1247.11,0
13935,2023-03-01,1010,10,18,33,28,False,1560.84,0
13936,2023-03-01,1011,1,101,98,90,False,3575.5,0
13937,2023-03-01,1011,3,154,103,163,False,37828.92,0
13938,2023-03-01,1011,5,11,16,15,False,6940.77,0
13939,2023-03-01,1011,6,110,86,124,False,79643.61,0
13940,2023-03-01,1012,1,21,17,15,False,7257.95,0
13941,2023-03-01,1012,2,26,30,27,False,15286.89,0
13942,2023-03-01,1012,3,241,171,270,False,88974.89,0
13943,2023-03-01,1012,5,83,96,102,False,39817.79,0
13944,2023-03-01,1012,6,64,77,80,False,4366.81,0
13945,2023-03-01,1012,8,41,51,49,False,25355.29,0
13946,2023-03-01,1012,9,75,159,122,False,35021.28,0
13947,2023-03-01,1012,10,97,112,126,False,74368.76,0
13948,2023-03-01,1013,1,44,47,55,False,34764.74,0
13949,2023-03-01,1013,2,409,327,499,False,142487.74,0
13950,2023-03-01,1013,3,89,85,81,False,45436.42,0
13951,2023-03-01,1013,4,43,57,47,False,19775.98,0
13952,2023-03-01,1013,5,95,99,88,False,28493.05,0
13953,2023-03-01,1013,6,51,39,42,False,19545.39,0
13954,2023-03-01,1013,7,108,74,107,False,61698.26,0
13955,2023-03-01,1013,8,139,98,129,False,7884.88,0
13956,2023-03-01,1013,10,57,58,54,False,11318.26,0
13957,2023-03-01,1014,1,155,135,113,False,8050.53,0
13958,2023-03-01,1014,2,44,36,37,False,13485.34,0
13959,2023-03-01,1014,3,28,19,30,False,18848.57,0
13960,2023-03-01,1014,4,37,53,36,False,18929.34,0
13961,2023-03-01,1014,5,38,19,35,False,14845.22,0
13962,2023-03-01,1014,6,44,44,48,False,23739.78,0
13963,2023-03-01,1014,7,17,20,21,False,12725.73,0
13964,2023-03-01,1014,10,30,45,31,False,3156.34,0
13965,2023-03-01,1015,1,32,25,39,False,15533.71,0
13966,2023-03-01,1015,2,10,5,8,False,3559.26,0
13967,2023-03-01,1015,3,109,79,119,False,56796.76,0
13968,2023-03-01,1015,4,60,78,59,False,11448.75,0
13969,2023-03-01,1015,5,40,40,51,False,32676.91,0
13970,2023-03-01,1015,6,5,4,5,False,1949.8,0
13971,2023-03-01,1015,10,88,129,119,False,31472.41,0
13972,2023-03-01,1016,1,141,98,145,False,53151.53,0
13973,2023-03-01,1016,5,113,69,114,False,73672.99,0
13974,2023-03-01,1016,7,65,67,69,False,38210.96,0
13975,2023-03-01,1016,8,65,105,94,False,50724.83,0
13976,2023-03-01,1016,9,101,76,119,False,56698.33,0
13977,2023-03-01,1016,10,3,5,3,False,684.2,0
13978,2023-03-01,1017,1,68,43,69,False,31989.91,0
13979,2023-03-01,1017,3,51,28,42,False,20486.92,0
13980,2023-03-01,1017,4,5,3,4,False,721.93,0
13981,2023-03-01,1017,5,137,148,178,False,57323.73,0
13982,2023-03-01,1017,6,64,37,54,False,13176.3,0
13983,2023-03-01,1017,8,48,42,49,False,25753.24,0
13984,2023-03-01,1017,9,195,179,249,False,72578.83,0
13985,2023-03-01,1018,1,96,61,76,False,21628.01,0
13986,2023-03-01,1018,2,82,68,94,False,10478.63,0
13987,2023-03-01,1018,4,120,75,112,False,13226.58,0
13988,2023-03-01,1018,5,25,53,39,False,5277.15,0
13989,2023-03-01,1018,6,163,212,204,False,107138.19,0
13990,2023-03-01,1018,9,160,180,206,False,126332.63,0
13991,2023-03-01,1019,1,37,39,29,False,17971.09,0
13992,2023-03-01,1019,2,18,20,15,False,2276.64,0
13993,2023-03-01,1019,4,124,129,107,False,29944.96,0
13994,2023-03-01,1019,5,141,104,142,False,70061.97,0
13995,2023-03-01,1019,6,127,180,177,False,84067.61,0
13996,2023-03-01,1019,10,47,40,58,False,25351.21,0
13997,2023-03-01,1020,1,76,87,53,False,13447.33,0
13998,2023-03-01,1020,4,117,117,148,False,20748.82,0
13999,2023-03-01,1020,5,237,146,239,False,91740.37,0
14000,2023-03-01,1020,6,44,97,74,False,5664.34,0
14001,2023-03-01,1020,8,27,20,29,False,4923.26,0
14002,2023-03-01,1021,1,210,167,243,False,27768.08,0
14003,2023-03-01,1021,2,144,237,216,False,67661.92,0
14004,2023-03-01,1021,4,47,56,50,False,23415.78,0
14005,2023-03-01,1021,6,122,66,114,False,71594.05,0
14006,2023-03-01,1021,7,115,52,98,False,40516.95,0
14007,2023-03-01,1021,9,74,40,61,False,11188.01,0
14008,2023-03-01,1022,1,74,114,92,False,8700.71,0
14009,2023-03-01,1022,5,20,18,21,False,7850.01,0
14010,2023-03-01,1022,6,130,102,140,False,74470.48,0
14011,2023-03-01,1022,8,116,93,125,False,7160.39,0
14012,2023-03-01,1023,1,294,191,309,False,135587.72,0
14013,2023-03-01,1023,3,28,31,27,False,10215.05,0
14014,2023-03-01,1023,5,36,57,52,False,17270.79,0
14015,2023-03-01,1023,7,114,78,122,False,5936.1,0
14016,2023-03-01,1023,9,13,7,11,False,4849.76,0
14017,2023-03-01,1023,10,8,6,8,False,2550.17,0
14018,2023-03-01,1024,2,61,27,52,False,29043.31,0
14019,2023-03-01,1024,5,12,13,10,False,5373.8,0
14020,2023-03-01,1024,6,663,399,685,False,286109.55,0
14021,2023-03-01,1024,7,30,24,22,False,12401.94,0
14022,2023-03-01,1026,1,30,55,45,False,13711.29,0
14023,2023-03-01,1026,2,46,82,65,False,8251.62,0
14024,2023-03-01,1026,3,135,66,124,False,53671.71,0
14025,2023-03-01,1026,4,14,11,13,False,1595.37,0
14026,2023-03-01,1026,5,101,115,79,False,22891.14,0
14027,2023-03-01,1026,6,65,74,79,False,32006.35,0
14028,2023-03-01,1026,8,32,33,39,False,3714.06,0
14029,2023-03-01,1026,9,102,122,120,False,14526.64,0
14030,2023-03-01,1026,10,147,70,131,False,11398.66,0
14031,2023-03-01,1027,1,120,139,161,False,28953.57,0
14032,2023-03-01,1027,2,86,81,104,False,61907.34,0
14033,2023-03-01,1027,4,307,173,304,False,86634.83,0
14034,2023-03-01,1027,7,58,62,42,False,26726.04,0
14035,2023-03-01,1027,10,61,70,73,False,20606.72,0
14036,2023-03-01,1028,1,93,64,86,False,9355.79,0
14037,2023-03-01,1028,4,42,44,39,False,18352.72,0
14038,2023-03-01,1028,5,286,271,312,False,137328.96,0
14039,2023-03-01,1028,9,59,73,73,False,5975.38,0
14040,2023-03-01,1028,10,71,124,101,False,39646.87,0
14041,2023-03-01,1029,1,172,98,160,False,20268.81,0
14042,2023-03-01,1029,2,127,115,152,False,37589.05,0
14043,2023-03-01,1029,3,305,228,312,False,181830.27,0
14044,2023-03-01,1029,5,10,11,10,False,952.36,0
14045,2023-03-01,1029,6,45,52,35,False,11090.71,0
14046,2023-03-01,1029,10,95,78,109,False,59195.45,0
14047,2023-03-01,1030,1,43,52,41,False,23615.89,0
14048,2023-03-01,1030,2,12,10,14,False,1074.1,0
14049,2023-03-01,1030,4,213,230,276,False,92465.19,0
14050,2023-03-01,1030,6,100,107,128,False,46070.27,0
14051,2023-03-01,1030,8,35,31,41,False,2634.58,0
14052,2023-03-01,1030,9,120,61,111,False,50854.07,0
14053,2023-03-01,1030,10,103,53,94,False,3603.88,0
14054,2023-03-01,1031,1,118,205,170,False,85963.21,0
14055,2023-03-01,1031,2,40,40,42,False,6686.97,0
14056,2023-03-01,1031,3,113,80,113,False,50190.77,0
14057,2023-03-01,1031,4,3,5,2,False,537.52,0
14058,2023-03-01,1031,5,16,21,19,False,6444.62,0
14059,2023-03-01,1031,6,47,38,36,False,13745.59,0
14060,2023-03-01,1031,7,66,46,65,False,20881.85,0
14061,2023-03-01,1032,1,12,7,9,False,4999.49,0
14062,2023-03-01,1032,2,40,40,52,False,12190.57,0
14063,2023-03-01,1032,3,478,381,576,False,91546.75,0
14064,2023-03-01,1032,5,61,63,54,False,20680.67,0
14065,2023-03-01,1032,6,243,286,290,False,57495.1,0
14066,2023-03-01,1032,8,72,33,63,False,19593.66,0
14067,2023-03-01,1032,9,10,9,7,False,1480.57,0
14068,2023-03-01,1032,10,77,73,77,False,20590.28,0
14069,2023-03-01,1033,1,152,113,165,False,61681.48,0
14070,2023-03-01,1033,3,30,38,35,False,20032.33,0
14071,2023-03-01,1033,5,45,48,38,False,19227.31,0
14072,2023-03-01,1033,6,52,88,60,False,16401.58,0
14073,2023-03-01,1033,8,101,100,127,False,48018.1,0
14074,2023-03-01,1035,1,36,51,51,False,32964.62,0
14075,2023-03-01,1035,6,14,6,12,False,2669.47,0
14076,2023-03-01,1035,9,42,22,40,False,17084.03,0
14077,2023-03-01,1036,1,128,177,170,False,82183.48,0
14078,2023-03-01,1036,3,147,90,136,False,8674.64,0
14079,2023-03-01,1036,5,225,191,274,False,89727.35,0
14080,2023-03-01,1036,6,133,99,101,False,53343.44,0
14081,2023-03-01,1036,8,10,10,9,False,1941.63,0
14082,2023-03-01,1037,1,442,331,522,False,141551.41,0
14083,2023-03-01,1037,2,28,13,23,False,14740.61,0
14084,2023-03-01,1037,3,28,24,31,False,17390.2,0
14085,2023-03-01,1037,5,133,171,183,False,91754.07,0
14086,2023-03-01,1037,6,29,22,33,False,9894.51,0
14087,2023-03-01,1038,1,40,22,33,False,4890.27,0
14088,2023-03-01,1038,2,137,96,137,False,78204.27,0
14089,2023-03-01,1038,4,32,27,27,False,13497.59,0
14090,2023-03-01,1038,5,59,59,41,False,15788.41,0
14091,2023-03-01,1038,6,44,34,51,False,18740.96,0
14092,2023-03-01,1038,7,84,88,101,False,29625.83,0
14093,2023-03-01,1038,9,13,13,10,False,6314.61,0
14094,2023-03-01,1038,10,8,16,10,False,544.01,0
14095,2023-03-01,1039,1,68,71,74,False,9246.98,0
14096,2023-03-01,1039,2,14,8,14,False,4954.28,0
14097,2023-03-01,1039,3,222,266,295,False,150081.32,0
14098,2023-03-01,1039,6,17,24,23,False,3909.74,0
14099,2023-03-01,1039,7,23,16,21,False,8377.33,0
14100,2023-03-01,1039,8,103,82,101,False,48275.0,0
14101,2023-03-01,1039,10,91,125,128,False,44531.88,0
14102,2023-03-01,1040,1,3,3,3,False,1153.2,0
14103,2023-03-01,1040,4,68,53,81,False,38858.28,0
14104,2023-03-01,1040,5,8,9,9,False,3862.93,0
14105,2023-03-01,1040,6,121,64,108,False,68090.32,0
14106,2023-03-01,1040,7,213,192,260,False,140319.35,0
14107,2023-03-01,1040,8,237,242,308,False,77425.5,0
14108,2023-03-01,1041,1,77,69,87,False,46905.37,0
14109,2023-03-01,1041,3,128,138,170,False,59147.32,0
14110,2023-03-01,1041,4,191,193,247,False,38738.76,0
14111,2023-03-01,1041,6,12,11,11,False,2024.65,0
14112,2023-03-01,1041,8,12,13,9,False,5124.51,0
14113,2023-03-01,1041,9,105,118,133,False,23809.17,0
14114,2023-03-01,1041,10,25,19,19,False,5920.71,0
14115,2023-03-01,1042,2,156,94,157,False,48296.77,0
14116,2023-03-01,1042,3,78,120,113,False,30918.13,0
14117,2023-03-01,1042,6,14,13,16,False,4096.32,0
14118,2023-03-01,1043,5,8,5,7,False,1735.17,0
14119,2023-03-01,1043,6,50,40,48,False,18626.23,0
14120,2023-03-01,1043,7,106,137,141,False,79613.45,0
14121,2023-03-01,1043,8,20,13,18,False,1179.12,0
14122,2023-03-01,1043,9,25,20,18,False,9297.9,0
14123,2023-03-01,1044,1,61,48,69,False,26487.75,0
14124,2023-03-01,1044,3,46,75,60,False,30188.5,0
14125,2023-03-01,1044,4,21,13,20,False,4280.66,0
14126,2023-03-01,1044,6,7,6,6,False,818.39,0
14127,2023-03-01,1044,10,61,108,85,False,24479.33,0
14128,2023-03-01,1045,1,19,25,25,False,15120.48,0
14129,2023-03-01,1045,4,48,94,67,False,26698.89,0
14130,2023-03-01,1045,5,35,53,43,False,16425.85,0
14131,2023-03-01,1045,6,62,83,72,False,31456.31,0
14132,2023-03-01,1045,7,18,12,14,False,6360.52,0
14133,2023-03-01,1045,8,176,116,185,False,7285.43,0
14134,2023-03-01,1046,1,177,194,217,False,52441.85,0
14135,2023-03-01,1046,3,219,210,258,False,161336.05,0
14136,2023-03-01,1046,4,7,11,7,False,3251.87,0
14137,2023-03-01,1046,5,90,59,75,False,40539.87,0
14138,2023-03-01,1046,6,95,71,96,False,41593.79,0
14139,2023-03-01,1046,8,34,36,43,False,10523.05,0
14140,2023-03-01,1046,10,95,53,84,False,20653.21,0
14141,2023-03-01,1047,1,35,27,38,False,2046.22,0
14142,2023-03-01,1047,2,70,82,77,False,6560.9,0
14143,2023-03-01,1047,3,63,73,75,False,44639.47,0
14144,2023-03-01,1047,4,47,74,63,False,21092.74,0
