model,split,decision_rule,threshold,accuracy,balanced_accuracy,macro_f1,weighted_f1,high_risk_recall,high_risk_precision,high_risk_f1,high_risk_f2,false_alarm_rate,alert_rate,high_risk_alert_rate,high_risk_tp,high_risk_fp,high_risk_fn,high_risk_tn,macro_roc_auc_ovr,macro_pr_auc,high_risk_pr_auc,log_loss,any_risk_alert_rate
balanced_medium,valid,high_risk_threshold,0.2,0.695375,0.7651227346224186,0.6308481644610295,0.7082589129159742,0.9193899782135077,0.3774597495527728,0.5351934051997463,0.7142857142857143,0.0447847628852712,0.069875,0.069875,422,696,37,14845,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4555
balanced_medium,valid,high_risk_threshold,0.21,0.69725,0.7671394952632564,0.6364367175480756,0.7096549579397022,0.9193899782135077,0.3911028730305839,0.5487646293888166,0.7238421955403087,0.0422752718615275,0.0674375,0.0674375,422,657,37,14884,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4553125
balanced_medium,valid,high_risk_threshold,0.22,0.698,0.7678731079143595,0.6395783098086705,0.7101594673145908,0.9193899782135077,0.4,0.5574636723910171,0.7298512625389139,0.0407309696930699,0.0659375,0.0659375,422,633,37,14908,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.455
balanced_medium,valid,high_risk_threshold,0.23,0.6989375,0.7687799721164005,0.6423155064251785,0.710888932674621,0.9193899782135077,0.4069431051108968,0.5641711229946524,0.7344239470936303,0.0395727430667267,0.0648125,0.0648125,422,615,37,14926,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.45475
balanced_medium,valid,high_risk_threshold,0.24,0.6994375,0.7692284407697846,0.643821774798711,0.7112819879253167,0.9193899782135077,0.4109055501460564,0.5679676985195155,0.7369891721969961,0.0389292838298693,0.0641875,0.0641875,422,605,37,14936,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4545625
balanced_medium,valid,high_risk_threshold,0.25,0.7000625,0.769738268527326,0.6459852918131688,0.7117589869934904,0.9193899782135077,0.41699604743083,0.5737593473827328,0.7408707865168539,0.0379640949745833,0.06325,0.06325,422,590,37,14951,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4541875
balanced_medium,valid,high_risk_threshold,0.26,0.7001875,0.7698808405261853,0.6465610393722493,0.7118363111662046,0.9193899782135077,0.4186507936507936,0.5753237900477164,0.7419127988748243,0.0377067112798404,0.063,0.063,422,586,37,14955,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.454125
balanced_medium,valid,high_risk_threshold,0.27,0.700375,0.769399161664062,0.647128782220037,0.7119621866331842,0.9172113289760347,0.4205794205794206,0.5767123287671233,0.741980965808953,0.037320635737726,0.0625625,0.0625625,421,580,38,14961,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4539375
balanced_medium,valid,high_risk_threshold,0.28,0.70075,0.7696238454238844,0.6481894231572345,0.7122663432081079,0.9172113289760347,0.4235412474849094,0.5794907088781831,0.7438162544169612,0.0368702142719258,0.062125,0.062125,421,573,38,14968,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4535625
balanced_medium,valid,high_risk_threshold,0.29,0.701,0.7698277765269009,0.648849997400066,0.7124725223667893,0.9172113289760347,0.4252525252525252,0.5810904071773637,0.7448690728945506,0.0366128305771829,0.061875,0.061875,421,569,38,14972,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4534375
balanced_medium,valid,high_risk_threshold,0.3,0.701,0.7691322396664885,0.6487856922384475,0.7124569909438304,0.915032679738562,0.425531914893617,0.5809128630705395,0.7438894792773644,0.0364841387298114,0.0616875,0.0616875,420,567,39,14974,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.45325
balanced_medium,valid,high_risk_threshold,0.31,0.7011875,0.7692242783227242,0.6494891630263817,0.7126003093584717,0.915032679738562,0.4276985743380855,0.5829285218598196,0.745209368346345,0.0361624091113827,0.061375,0.061375,420,562,39,14979,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.453
balanced_medium,valid,high_risk_threshold,0.32,0.7015,0.7686821392227046,0.6503158123429843,0.71287337174407,0.9128540305010894,0.4306269270298047,0.585195530726257,0.7458170167319331,0.0356476417218969,0.0608125,0.0608125,419,554,40,14987,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.452625
balanced_medium,valid,high_risk_threshold,0.33,0.701875,0.7681706796747633,0.6511962668034047,0.7131951015713399,0.9106753812636166,0.4336099585062241,0.5874912157413914,0.7464285714285716,0.035132874332411,0.06025,0.06025,418,546,41,14995,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.452125
balanced_medium,valid,high_risk_threshold,0.334878,0.701875,0.7681706796747633,0.6516806300616736,0.7131681553974651,0.9106753812636166,0.4354166666666667,0.5891472868217055,0.7474964234620888,0.0348754906376681,0.06,0.06,418,542,41,14999,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4520625
balanced_medium,valid,high_risk_threshold,0.34,0.7019375,0.7682013592268419,0.6520812149144835,0.713214663627483,0.9106753812636166,0.4367816091954023,0.5903954802259888,0.7482993197278912,0.0346824528666109,0.0598125,0.0598125,418,539,41,15002,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.452
balanced_medium,valid,high_risk_threshold,0.35,0.7019375,0.7668102855060172,0.6523120879999564,0.7132044268002968,0.906318082788671,0.4388185654008439,0.5913290689410092,0.7471264367816093,0.0342320314008107,0.05925,0.05925,416,532,43,15009,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4518125
balanced_medium,valid,high_risk_threshold,0.36,0.702375,0.7670656488179182,0.6537127791063374,0.7135746928504058,0.906318082788671,0.443024494142705,0.5951359084406295,0.7495495495495496,0.0336529180876391,0.0586875,0.0586875,416,523,43,15018,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4514375
balanced_medium,valid,high_risk_threshold,0.37,0.702625,0.766533436613171,0.6544517562277102,0.7137808998794243,0.9041394335511984,0.4457572502685284,0.5971223021582733,0.7499096494398265,0.033202496621839,0.0581875,0.0581875,415,516,44,15025,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.451125
balanced_medium,valid,high_risk_threshold,0.38,0.7025625,0.76580722020068,0.6543573682826872,0.7137075222822143,0.9019607843137256,0.4461206896551724,0.5969718817591925,0.7489146164978292,0.0330738047744675,0.058,0.058,414,514,45,15027,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.451
balanced_medium,valid,high_risk_threshold,0.39,0.70275,0.7658992588569157,0.6552301007269367,0.7138618094564229,0.9019607843137256,0.4490238611713666,0.5995655322230268,0.7505438723712836,0.0326877292323531,0.057625,0.057625,414,508,45,15033,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4508125
balanced_medium,valid,high_risk_threshold,0.4,0.7026875,0.7630864318631877,0.6546886122270655,0.7138147950405149,0.8932461873638344,0.4495614035087719,0.5981035740335522,0.7459970887918486,0.0323016536902387,0.057,0.057,410,502,49,15039,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4505
balanced_medium,valid,high_risk_threshold,0.41,0.703,0.7627067185525727,0.6562067329999773,0.7140279707729833,0.8910675381263616,0.4549499443826474,0.6023564064801178,0.7477148080438758,0.0315295026060099,0.0561875,0.0561875,409,490,50,15051,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4501875
balanced_medium,valid,high_risk_threshold,0.42,0.703125,0.761377003935905,0.65643004746131,0.7141304894487428,0.8867102396514162,0.4567901234567901,0.6029629629629629,0.7462412907957462,0.0311434270638955,0.0556875,0.0556875,407,484,52,15057,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4498125
balanced_medium,valid,high_risk_threshold,0.43,0.703,0.7586147102848008,0.656148677262431,0.714019253718327,0.8779956427015251,0.4584755403868031,0.6023916292974589,0.7421731123388582,0.0306286596744096,0.0549375,0.0549375,403,476,56,15065,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44975
balanced_medium,valid,high_risk_threshold,0.44,0.703,0.7559137757378536,0.6563475810642171,0.7140054377023255,0.869281045751634,0.4618055555555556,0.6031746031746031,0.7388888888888889,0.0299208545138665,0.054,0.054,399,465,60,15076,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4495
balanced_medium,valid,high_risk_threshold,0.45,0.7030625,0.755330131324222,0.6571808883678073,0.714033213184553,0.8671023965141612,0.4654970760233918,0.6057838660578386,0.73950204384987,0.0294060871243806,0.0534375,0.0534375,398,457,61,15084,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4494375
balanced_medium,valid,high_risk_threshold,0.46,0.7031875,0.7554320968757303,0.6580982714200472,0.7141293335851643,0.8671023965141612,0.4687868080094228,0.6085626911314985,0.7411545623836127,0.0290200115822662,0.0530625,0.0530625,398,451,61,15090,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.449375
balanced_medium,valid,high_risk_threshold,0.47,0.7033125,0.7521781974672302,0.657961567998762,0.714259717732299,0.8562091503267973,0.4712230215827338,0.6078886310904872,0.7359550561797753,0.0283765523454089,0.052125,0.052125,393,441,66,15100,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4491875
balanced_medium,valid,high_risk_threshold,0.48,0.7035,0.7490361905055108,0.6583335630387069,0.714409268206004,0.8453159041394336,0.4754901960784313,0.6086274509803922,0.7315233785822022,0.0275400553374943,0.051,0.051,388,428,71,15113,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4489375
balanced_medium,valid,high_risk_threshold,0.488262,0.7036875,0.7458941835437916,0.6584256607986229,0.7145629761757455,0.8344226579520697,0.47875,0.6084193804606831,0.7264795144157814,0.0268322501769512,0.05,0.05,383,417,76,15124,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4486875
balanced_medium,valid,high_risk_threshold,0.49,0.7036875,0.7452392531307304,0.6582422564265737,0.7145663863639712,0.8322440087145969,0.4786967418546365,0.6077963404932378,0.7251328777524676,0.0267679042532655,0.049875,0.049875,382,416,77,15125,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4486875
balanced_medium,valid,high_risk_threshold,0.5,0.7035,0.7397453453806003,0.6569815265061024,0.7144329941254666,0.8148148148148148,0.4801026957637997,0.6042003231017771,0.7151051625239006,0.0260600990927224,0.0486875,0.0486875,374,405,85,15136,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.448625
balanced_medium,valid,high_risk_threshold,0.51,0.703375,0.7363281213164349,0.6570878566105566,0.7143068206001438,0.803921568627451,0.4848883048620236,0.6049180327868853,0.7104351174432038,0.0252236020848079,0.0475625,0.0475625,369,392,90,15149,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4485
balanced_medium,valid,high_risk_threshold,0.52,0.7035,0.7338103652156983,0.657156296880421,0.7144207111182239,0.7952069716775599,0.4879679144385027,0.6048053024026512,0.7062693498452013,0.0246444887716363,0.04675,0.04675,365,383,94,15158,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4484375
balanced_medium,valid,high_risk_threshold,0.53,0.7035625,0.7305663927024709,0.6577400429415233,0.7144459139717573,0.7843137254901961,0.4945054945054945,0.6065711878685762,0.7020280811232449,0.0236792999163503,0.0455,0.0455,360,368,99,15173,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4481875
balanced_medium,valid,high_risk_threshold,0.54,0.703375,0.7276922066045858,0.6568987762757669,0.7143009860593212,0.775599128540305,0.4951321279554937,0.6044142614601019,0.6966731898238748,0.0233575702979216,0.0449375,0.0449375,356,363,103,15178,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.448125
balanced_medium,valid,high_risk_threshold,0.55,0.70325,0.7262397737796039,0.6565315326446172,0.714198736945753,0.7712418300653595,0.4957983193277311,0.6035805626598465,0.6941176470588236,0.0231645325268644,0.044625,0.044625,354,360,105,15181,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.448125
balanced_medium,valid,high_risk_threshold,0.56,0.70325,0.7235794456800079,0.6561679248689352,0.7141976073059014,0.7625272331154684,0.4978662873399715,0.6024096385542169,0.6892477353288697,0.0227141110610642,0.0439375,0.0439375,350,353,109,15188,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.448
balanced_medium,valid,high_risk_threshold,0.57,0.7030625,0.7173900010694654,0.654708947741878,0.714049139217579,0.7429193899782135,0.5007342143906021,0.5982456140350877,0.677393722685737,0.0218776140531497,0.0425625,0.0425625,341,340,118,15201,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4478125
balanced_medium,valid,high_risk_threshold,0.58,0.7028125,0.7131346681460281,0.6533364952874638,0.7138273306776041,0.7298474945533769,0.5014970059880239,0.5944986690328306,0.6689297124600639,0.0214271925873495,0.04175,0.04175,335,333,124,15208,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.447625
balanced_medium,valid,high_risk_threshold,0.59,0.702875,0.7098906956328007,0.6538870305862576,0.7138841877002978,0.7189542483660131,0.5092592592592593,0.5962059620596206,0.6642512077294687,0.0204620037320635,0.0405,0.0405,330,318,129,15223,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4475625
balanced_medium,valid,high_risk_threshold,0.593854,0.70275,0.7070877955343452,0.6528681532269763,0.7137746325393688,0.710239651416122,0.509375,0.5932666060054596,0.6583198707592891,0.0202046200373206,0.04,0.04,326,314,133,15227,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4474375
balanced_medium,valid,high_risk_threshold,0.6,0.7025625,0.7035992854707501,0.6518958163373968,0.7136055294907768,0.6993464052287581,0.5111464968152867,0.5906163753449862,0.6513798701298702,0.0197541985715204,0.03925,0.03925,321,307,138,15234,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.447375
balanced_medium,valid,high_risk_threshold,0.61,0.702375,0.6974504473075589,0.6499539313148257,0.7134253504727376,0.6797385620915033,0.5131578947368421,0.584817244611059,0.6382978723404256,0.0190463934109774,0.038,0.038,312,296,147,15245,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4471875
balanced_medium,valid,high_risk_threshold,0.62,0.70275,0.6952178352045411,0.6518603895876504,0.7137449040463675,0.6710239651416122,0.5264957264957265,0.5900383141762452,0.6361007847996696,0.0178238208609484,0.0365625,0.0365625,308,277,151,15264,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.447125
balanced_medium,valid,high_risk_threshold,0.63,0.7021875,0.6879863506317104,0.6492262154102165,0.713254591944636,0.6492374727668845,0.5293072824156305,0.5831702544031311,0.6210921217173822,0.0170516697767196,0.0351875,0.0351875,298,265,161,15276,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.447
balanced_medium,valid,high_risk_threshold,0.64,0.7018125,0.6809687240571689,0.6463171204873727,0.7129210101840836,0.6274509803921569,0.5303867403314917,0.5748502994011976,0.605296343001261,0.0164082105398623,0.0339375,0.0339375,288,255,171,15286,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4469375
balanced_medium,valid,high_risk_threshold,0.65,0.701375,0.6732654875174875,0.6424635751537008,0.7125126120150426,0.6034858387799564,0.5286259541984732,0.5635808748728383,0.5868644067796609,0.0158934431503764,0.03275,0.03275,277,247,182,15294,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4469375
balanced_medium,valid,high_risk_threshold,0.66,0.7010625,0.6683245446289106,0.6400606549585751,0.7122191206037208,0.5882352941176471,0.5283757338551859,0.5567010309278351,0.5752023860247124,0.015507367608262,0.0319375,0.0319375,270,241,189,15300,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4469375
balanced_medium,valid,high_risk_threshold,0.67,0.700625,0.6599257712288169,0.6368731380165488,0.7117871976659764,0.5620915032679739,0.5341614906832298,0.5477707006369427,0.55627425614489,0.0144778328292902,0.0301875,0.0301875,258,225,201,15316,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4468125
balanced_medium,valid,high_risk_threshold,0.671033,0.700625,0.6592708408157556,0.6365763256765815,0.7117805646484281,0.5599128540305011,0.5343035343035343,0.5468085106382978,0.5545964609408718,0.0144134869056045,0.0300625,0.0300625,257,224,202,15317,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4468125
balanced_medium,valid,high_risk_threshold,0.68,0.7000625,0.6507701018641537,0.6316711140535255,0.7112224590951939,0.5337690631808278,0.5314533622559653,0.532608695652174,0.5333043099695255,0.0138987195161186,0.0288125,0.0288125,245,216,214,15325,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4468125
balanced_medium,valid,high_risk_threshold,0.69,0.7,0.6461143029732955,0.6300793359049304,0.7111163496119932,0.5185185185185185,0.5372460496613995,0.5277161862527716,0.5221588415971917,0.0131909143555755,0.0276875,0.0276875,238,205,221,15336,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4468125
balanced_medium,valid,high_risk_threshold,0.7,0.6994375,0.6375729575743424,0.6255153533173661,0.7105415528987906,0.4923747276688453,0.5393794749403341,0.5148063781321185,0.5011086474501109,0.0124187632713467,0.0261875,0.0261875,226,193,233,15348,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44675
balanced_medium,valid,high_risk_threshold,0.71,0.69925,0.6308097954454412,0.622345583991957,0.7102776926265532,0.4705882352941176,0.5454545454545454,0.5052631578947369,0.4838709677419354,0.0115822662634322,0.02475,0.02475,216,180,243,15361,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44675
balanced_medium,valid,high_risk_threshold,0.72,0.699375,0.6270227849659333,0.6226342431114221,0.7103302196585612,0.457516339869281,0.5660377358490566,0.5060240963855421,0.4757589487992749,0.0103596937134032,0.0231875,0.0231875,210,161,249,15380,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44675
balanced_medium,valid,high_risk_threshold,0.73,0.69875,0.615831038362657,0.6145407663737393,0.7095693889007353,0.4226579520697168,0.5606936416184971,0.4819875776397515,0.4445462878093492,0.0097805804002316,0.021625,0.021625,194,152,265,15389,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44675
balanced_medium,valid,high_risk_threshold,0.74,0.6981875,0.6066753689979937,0.6080208452172952,0.7088797058638708,0.3943355119825708,0.5603715170278638,0.4629156010230179,0.4191755442334414,0.0091371211633743,0.0201875,0.0201875,181,142,278,15399,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.44675
balanced_medium,valid,high_risk_threshold,0.741694,0.69825,0.6060511181370111,0.6078037748539666,0.7089203286780953,0.392156862745098,0.5625,0.4621309370988447,0.4174397031539889,0.0090084293160028,0.02,0.02,180,140,279,15401,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4466875
balanced_medium,valid,high_risk_threshold,0.75,0.6978125,0.599002812010391,0.6032711891979826,0.7083699529328765,0.3703703703703703,0.5704697986577181,0.4491413474240422,0.3983130271790065,0.008236278231774,0.018625,0.018625,170,128,289,15413,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4466875
balanced_medium,valid,high_risk_threshold,0.76,0.697625,0.5942044411206734,0.6005269325648407,0.7080736584130602,0.355119825708061,0.5821428571428572,0.4411366711772665,0.3851606805293006,0.0075284730712309,0.0175,0.0175,163,117,296,15424,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4466875
balanced_medium,valid,high_risk_threshold,0.77,0.6968125,0.5821439061060465,0.5901319309582906,0.7069846602353607,0.3180827886710239,0.5793650793650794,0.410689170182841,0.3496168582375479,0.0068206679106878,0.01575,0.01575,146,106,313,15435,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4466875
balanced_medium,valid,high_risk_threshold,0.78,0.6964375,0.5744713491184438,0.5839272553875311,0.7063781463184183,0.2941176470588235,0.5895196506550219,0.3924418604651162,0.3268765133171913,0.006048516826459,0.0143125,0.0143125,135,94,324,15447,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.446625
balanced_medium,valid,high_risk_threshold,0.79,0.696375,0.5697749437802344,0.5804967467505642,0.7061230544829556,0.2788671023965142,0.6066350710900474,0.382089552238806,0.3126526624328286,0.0053407116659159,0.0131875,0.0131875,128,83,331,15458,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.8,0.6960625,0.5622142792394126,0.5733076950106654,0.7054958329850213,0.2549019607843137,0.6157894736842106,0.3605546995377504,0.288746298124383,0.0046972524290586,0.011875,0.011875,117,73,342,15468,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.81,0.695625,0.55385611228667,0.5646807442135218,0.7046863303394435,0.2287581699346405,0.625,0.3349282296650718,0.2619760479041916,0.0040537931922012,0.0105,0.0105,105,63,354,15478,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.81489,0.6955625,0.5511651046349955,0.561852409635469,0.7044720222917564,0.2200435729847494,0.63125,0.3263327948303716,0.2530060120240481,0.0037964094974583,0.01,0.01,101,59,358,15482,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.82,0.69525,0.5475340225725408,0.5579968591870372,0.7040071596144604,0.2091503267973856,0.64,0.3152709359605911,0.2416918429003021,0.0034746798790296,0.009375,0.009375,96,54,363,15487,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.83,0.6946875,0.5390332836209389,0.547963281718128,0.7030002451991362,0.1830065359477124,0.6511627906976745,0.2857142857142857,0.2137404580152672,0.002895566565858,0.0080625,0.0080625,84,45,375,15496,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.84,0.6935625,0.5259613881961024,0.5302164250764484,0.7011685963503008,0.1437908496732026,0.6226415094339622,0.2336283185840708,0.1699279093717816,0.0025738369474293,0.006625,0.006625,66,40,393,15501,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.85,0.693125,0.5202229428956046,0.5223390684314311,0.7003509455233329,0.1263616557734204,0.6304347826086957,0.2105263157894736,0.1504149377593361,0.0021877614053149,0.00575,0.00575,58,34,401,15507,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.86,0.6926875,0.5138295671820458,0.5130700582353948,0.6994324446214643,0.1067538126361655,0.6447368421052632,0.1831775700934579,0.1281380753138075,0.0017373399395148,0.00475,0.00475,49,27,410,15514,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.87,0.69225,0.5067812610554256,0.5022530191693886,0.6983865009148444,0.0849673202614379,0.6842105263157895,0.1511627906976744,0.1030110935023771,0.0011582266263432,0.0035625,0.0035625,39,18,420,15523,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.88,0.6918125,0.501042815754928,0.4925355039906913,0.6974769898227318,0.0675381263616557,0.6458333333333334,0.1222879684418146,0.0822717622080679,0.0010938807026574,0.003,0.003,31,17,428,15524,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.89,0.691875,0.4998042409282353,0.4905542973547135,0.6973359705490079,0.0631808278867102,0.725,0.1162324649298597,0.0772921108742004,0.000707805160543,0.0025,0.0025,29,11,430,15530,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.9,0.6913125,0.493268293215817,0.4788720828918271,0.6962128019342992,0.0435729847494553,0.6451612903225806,0.0816326530612244,0.0535618639528655,0.000707805160543,0.0019375,0.0019375,20,11,439,15530,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.91,0.691,0.48832735032724,0.4696645217603893,0.6953790767514267,0.0283224400871459,0.6190476190476191,0.0541666666666666,0.0350026925148088,0.0005147673894858,0.0013125,0.0013125,13,8,446,15533,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.92,0.6908125,0.4835289794375224,0.4601855158712646,0.6945721764814273,0.0130718954248366,0.75,0.025695931477516,0.0162689804772234,0.0001286918473714,0.0005,0.0005,6,2,453,15539,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.93,0.6906875,0.4814216161994793,0.4559302939853864,0.6941983978727672,0.0065359477124183,0.75,0.0129589632829373,0.0081521739130434,6.43459236857345e-05,0.00025,0.00025,3,1,456,15540,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.937015,0.690625,0.4800404693739271,0.4530668451978848,0.6939574419955409,0.0021786492374727,1.0,0.0043478260869565,0.0027218290691344,0.0,6.25e-05,6.25e-05,1,0,458,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.94,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.95,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.96,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.97,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.98,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
balanced_medium,valid,high_risk_threshold,0.99,0.6905625,0.4793142529614362,0.4516010802105031,0.6938182564558975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,459,15541,0.860306258127567,0.6777671776087776,0.5373356545658131,0.5768629197278955,0.4465625
