product_id,year_month,product_line,product_category,region,units_sold,revenue,unique_customers,avg_discount_pct,units_lag_1m,units_lag_3m,revenue_lag_1m,rolling_units_mean_3m,rolling_units_mean_6m,rolling_units_std_3m,volatility_3m,mom_units_growth_pct,customer_count_growth_pct,trend_slope_3m,trend_slope_6m,stockout_flag,backorder_units,market_demand_index,competitor_pressure_index,campaign_flag,website_visits,demo_requests,risk_factor_sales_drop,risk_factor_customer_drop,risk_factor_volatility,risk_factor_under_trend,next_month_risk_label
1017,2025-05,IT Devices,Laptop Pro,Western Europe,59.0,58275.14,4.0,0.1195,65.0,0.0,65586.1,38.666666666666664,65.0,34.21013495052791,0.8847448694102046,-0.09230769230769231,1.0,32.49999999999999,-8.914285714285713,0,0.0,114.18947368421053,93.47345132743364,1,66,17,0,0,1,0,1.0
1017,2025-06,IT Devices,Laptop Pro,Western Europe,183.0,171901.81,2.0,0.1805,59.0,51.0,58275.14,58.333333333333336,62.5,7.023769168568249,0.12040747146116998,2.1016949152542375,-0.5,3.999999999999997,-7.971428571428572,0,0.0,86.66365280289331,71.36150234741784,1,52,12,0,1,0,0,2.0
1017,2025-07,IT Devices,Laptop Pro,Western Europe,16.0,16048.439999999999,2.0,0.0645,183.0,65.0,171901.81,102.33333333333333,74.66666666666667,69.92376801441215,0.6832941499779689,-0.912568306010929,0.0,59.0,18.742857142857133,0,0.0,196.56673114119923,98.81918819188192,1,66,19,1,0,1,1,2.0
1017,2025-08,IT Devices,Laptop Pro,Western Europe,0.0,0.0,0.0,0.0,16.0,59.0,16048.439999999999,86.0,62.333333333333336,86.7121675429694,1.0082810179415047,-1.0,-1.0,-21.500000000000014,13.428571428571427,0,0.0,124.77535301668806,100.0,1,49,13,1,1,1,1,1.0
1017,2025-09,IT Devices,Laptop Pro,Western Europe,64.0,62778.15,2.0,0.11800000000000001,0.0,183.0,0.0,66.33333333333333,62.333333333333336,101.35252011338115,1.5279274388951933,,,-91.50000000000001,-7.942857142857146,0,0.0,97.68753525098703,92.60969976905312,1,65,19,0,0,1,0,2.0
1017,2025-10,IT Devices,Laptop Pro,Western Europe,22.0,21633.63,1.0,0.148,64.0,16.0,62778.15,26.666666666666668,64.5,33.306655991458065,1.2489995996796774,-0.65625,-0.5,24.0,-9.971428571428575,0,0.0,126.03049124788255,98.02867383512545,1,60,16,1,1,1,1,2.0
1017,2025-11,IT Devices,Laptop Pro,Western Europe,10.0,9328.24,1.0,0.131,22.0,0.0,21633.63,28.666666666666668,57.333333333333336,32.51666239535247,1.134302176582063,-0.5454545454545454,0.0,10.999999999999995,-15.942857142857143,0,0.0,56.390977443609025,98.18181818181819,1,61,16,1,0,1,1,1.0
1017,2025-12,IT Devices,Laptop Pro,Western Europe,138.0,138043.2,6.0,0.10016666666666667,10.0,64.0,9328.24,32.0,49.166666666666664,28.35489375751558,0.8860904299223619,12.8,5.0,-27.0,-22.37142857142856,0,0.0,193.37941069479808,92.21218961625283,1,66,16,0,0,1,0,
1018,2022-01,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0.0,258.8429752066116,100.0,1,38,10,0,0,0,0,0.0
1018,2022-02,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0,0.0,270.5882352941177,100.0,1,33,11,0,0,0,0,0.0
1018,2022-03,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0,0.0,300.0,100.0,1,36,15,0,0,0,0,0.0
1018,2022-04,IT Devices,Laptop Pro,APAC,71.0,69168.19,2.0,0.11149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0,0.0,107.84177654406662,72.58687258687259,1,27,9,0,0,0,0,2.0
1018,2022-05,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,71.0,0.0,69168.19,23.666666666666668,17.75,40.99186911246343,1.7320508075688772,-1.0,-1.0,35.5,,0,0.0,119.6273291925466,100.0,1,27,10,1,1,1,1,1.0
1018,2022-06,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,14.2,40.99186911246343,1.7320508075688772,,,-6.355287432313019e-15,,0,0.0,66.66666666666666,100.0,1,21,10,0,0,1,1,1.0
1018,2022-07,IT Devices,Laptop Pro,APAC,21.0,22361.49,1.0,0.09,0.0,71.0,0.0,23.666666666666668,11.833333333333334,40.99186911246343,1.7320508075688772,,,-35.50000000000001,2.028571428571427,0,0.0,105.88235294117648,93.91304347826087,1,24,6,0,0,1,0,2.0
1018,2022-08,IT Devices,Laptop Pro,APAC,5.0,5819.91,1.0,0.022,21.0,0.0,22361.49,7.0,15.333333333333334,12.124355652982134,1.7320508075688763,-0.7619047619047619,0.0,10.5,0.9714285714285699,0,0.0,50.02452182442374,97.05882352941177,1,21,4,1,0,1,1,1.0
1018,2022-09,IT Devices,Laptop Pro,APAC,113.0,103454.45999999999,3.0,0.149,5.0,0.0,5819.91,8.666666666666666,16.166666666666668,10.969655114602881,1.2657294363003326,21.6,2.0,2.4999999999999987,-3.571428571428573,0,0.0,114.59227467811158,68.25842696629213,1,43,10,0,0,1,0,2.0
1018,2022-10,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,113.0,21.0,103454.45999999999,46.333333333333336,35.0,58.286647985051715,1.2579852083104686,-1.0,-1.0,46.0,7.028571428571424,0,0.0,109.09090909090908,100.0,1,32,8,1,1,1,1,1.0
1018,2022-11,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.333333333333336,23.166666666666668,63.846169292552965,1.6232076938784652,,,-2.500000000000009,9.228571428571428,0,0.0,140.8633944411591,100.0,1,23,1,0,0,1,1,1.0
1018,2022-12,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,113.0,0.0,37.666666666666664,23.166666666666668,65.24058041842771,1.7320508075688774,,,-56.49999999999999,1.2857142857142854,0,0.0,22.75042444821732,100.0,1,34,10,0,0,1,0,0.0
1018,2023-01,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.166666666666668,0.0,,,,0.0,-6.657142857142857,0,0.0,132.11009174311928,100.0,1,23,3,0,0,0,0,0.0
1018,2023-02,IT Devices,Laptop Pro,APAC,51.0,46050.27,1.0,0.248,0.0,0.0,0.0,0.0,19.666666666666668,0.0,,,,0.0,-10.399999999999995,0,0.0,130.54545454545453,85.79387186629526,1,31,9,0,0,0,0,1.0
1018,2023-03,IT Devices,Laptop Pro,APAC,41.0,40985.16,2.0,0.153,51.0,0.0,46050.27,17.0,27.333333333333332,29.444863728670907,1.7320508075688767,-0.19607843137254902,1.0,25.5,-8.857142857142858,0,0.0,300.0,95.6008583690987,1,26,8,0,0,1,0,2.0
1018,2023-04,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,41.0,0.0,40985.16,30.666666666666668,15.333333333333334,27.024680078279065,0.8812395677699695,-1.0,-1.0,20.499999999999996,10.228571428571428,0,0.0,70.55900621118012,100.0,1,21,4,1,1,1,1,1.0
1018,2023-05,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,51.0,0.0,30.666666666666668,15.333333333333334,27.024680078279065,0.8812395677699695,,,-25.500000000000004,4.9714285714285715,0,0.0,173.57232180075033,100.0,1,26,4,0,0,1,1,1.0
1018,2023-06,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,41.0,0.0,13.666666666666666,15.333333333333334,23.67136103677465,1.7320508075688767,,,-20.500000000000004,-0.28571428571428675,0,0.0,43.397626112759646,100.0,1,21,5,0,0,1,0,0.0
1018,2023-07,IT Devices,Laptop Pro,APAC,23.0,25801.73,1.0,0.062,0.0,0.0,0.0,0.0,15.333333333333334,0.0,,,,0.0,-5.54285714285714,0,0.0,86.89801699716713,94.37652811735941,1,22,3,0,0,0,0,2.0
1018,2023-08,IT Devices,Laptop Pro,APAC,1.0,1141.25,1.0,0.026,23.0,0.0,25801.73,7.666666666666667,19.166666666666668,13.27905619136137,1.7320508075688743,-0.9565217391304348,0.0,11.5,-7.5142857142857125,1,0.0,63.487643578141316,99.67105263157895,1,29,7,1,0,1,1,1.0
1018,2023-09,IT Devices,Laptop Pro,APAC,51.0,49975.23,1.0,0.15,1.0,0.0,1141.25,8.0,10.833333333333334,12.999999999999979,1.6249999999999973,50.0,0.0,0.499999999999998,-3.742857142857142,0,0.0,113.05890702625976,90.3954802259887,1,35,14,0,0,1,0,2.0
1018,2023-10,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,51.0,23.0,49975.23,25.0,12.5,25.059928172283332,1.0023971268913332,-1.0,-1.0,14.0,8.028571428571425,0,0.0,123.12784443525031,100.0,1,29,10,1,1,1,1,1.0
1018,2023-11,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.333333333333332,12.5,29.16047553338822,1.6823351269262434,,,-0.5000000000000023,3.742857142857143,0,0.0,155.87675922403957,100.0,1,30,7,0,0,1,1,1.0
1018,2023-12,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,51.0,0.0,17.0,12.5,29.444863728670907,1.7320508075688767,,,-25.499999999999996,-0.5428571428571421,0,0.0,91.44385026737967,100.0,1,22,6,0,0,1,0,0.0
1018,2024-01,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,,,,0.0,-4.828571428571427,0,0.0,127.35648476257973,100.0,1,34,4,0,0,0,0,0.0
1018,2024-02,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,,,,0.0,-4.5142857142857125,0,0.0,119.52191235059762,100.0,1,20,3,0,0,0,0,0.0
1018,2024-03,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,,,,0.0,-7.285714285714282,0,0.0,25.39298669891173,100.0,1,23,5,0,0,0,0,0.0
1018,2024-04,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,0.0,60.47308878985258,100.0,1,25,13,0,0,0,0,0.0
1018,2024-05,IT Devices,Laptop Pro,APAC,49.0,54905.5,1.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,0.0,99.22651933701657,89.08685968819599,1,24,6,0,0,0,0,2.0
1018,2024-06,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,49.0,0.0,54905.5,16.333333333333332,8.166666666666666,28.290163190291654,1.732050807568877,-1.0,-1.0,24.500000000000004,6.999999999999998,0,0.0,104.23216444981863,100.0,1,22,6,1,1,1,1,1.0
1018,2024-07,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,8.166666666666666,28.290163190291654,1.732050807568877,,,-2.383232787117382e-15,4.199999999999999,0,0.0,104.57620374054915,100.0,1,32,5,0,0,1,1,1.0
1018,2024-08,IT Devices,Laptop Pro,APAC,13.0,13654.14,1.0,0.095,0.0,49.0,0.0,16.333333333333332,8.166666666666666,28.290163190291654,1.732050807568877,,,-24.500000000000004,1.3999999999999997,0,0.0,72.44897959183673,95.4225352112676,1,41,8,0,0,1,0,2.0
1018,2024-09,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,13.0,0.0,13654.14,4.333333333333333,10.333333333333334,7.505553499465093,1.7320508075688679,-1.0,-1.0,6.500000000000001,0.4571428571428567,0,0.0,125.5402750491159,100.0,1,23,4,1,1,1,1,1.0
1018,2024-10,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,10.333333333333334,7.505553499465093,1.7320508075688679,,,-7.944109290391273e-16,-3.085714285714286,0,0.0,277.51937984496124,100.0,1,31,10,0,0,1,1,1.0
1018,2024-11,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.333333333333333,10.333333333333334,7.505553499465093,1.7320508075688679,,,-6.500000000000001,-6.628571428571427,0,0.0,60.928433268858804,100.0,1,33,9,0,0,1,0,0.0
1018,2024-12,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,,,,0.0,-0.3714285714285716,0,0.0,116.2398921832884,100.0,1,29,6,0,0,0,0,0.0
1018,2025-01,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,,,,0.0,-1.1142857142857137,0,0.0,115.68123393316196,100.0,1,22,3,0,0,0,0,0.0
1018,2025-02,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,,,,0.0,-1.8571428571428565,0,0.0,154.48992058643861,100.0,1,29,11,0,0,0,0,0.0
1018,2025-03,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,0.0,77.01539264283849,100.0,1,31,7,0,0,0,0,0.0
1018,2025-04,IT Devices,Laptop Pro,APAC,1.0,1134.43,1.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0,0.0,104.6422159528084,99.8529411764706,1,28,10,0,0,0,0,2.0
1018,2025-05,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,1.0,0.0,1134.43,0.3333333333333333,0.16666666666666666,0.5773502691890392,1.7320508075671177,-1.0,-1.0,0.5,0.1428571428571428,0,0.0,59.400855920114125,100.0,1,28,5,1,1,1,1,1.0
1018,2025-06,IT Devices,Laptop Pro,APAC,67.0,67990.98,1.0,0.177,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5773502691890392,1.7320508075671177,,,-4.965068306494546e-17,0.08571428571428572,0,0.0,125.86938083121288,90.97035040431267,1,28,6,0,0,1,0,2.0
1018,2025-07,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,67.0,1.0,67990.98,22.666666666666668,11.333333333333334,38.397048497681865,1.6939874337212586,-1.0,-1.0,33.00000000000001,9.599999999999996,0,0.0,34.98920086393088,100.0,1,26,9,1,1,1,1,1.0
1018,2025-08,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,11.333333333333334,38.68246803570492,1.7320508075688772,,,-4.766465574234764e-15,5.714285714285714,0,0.0,62.34939759036144,100.0,1,20,9,0,0,1,1,1.0
1018,2025-09,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,67.0,0.0,22.333333333333332,11.333333333333334,38.68246803570492,1.7320508075688772,,,-33.5,1.8285714285714274,0,0.0,101.84266477675408,100.0,1,25,7,0,0,1,0,0.0
1018,2025-10,IT Devices,Laptop Pro,APAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,,,,0.0,-2.0571428571428574,0,0.0,137.13065147739408,100.0,1,28,2,0,0,0,0,0.0
1018,2025-11,IT Devices,Laptop Pro,APAC,873.0,835782.1,3.0,0.18333333333333335,0.0,0.0,0.0,0.0,11.166666666666666,0.0,,,,0.0,-5.742857142857141,0,0.0,300.0,48.556275780789626,1,34,10,0,0,0,0,2.0
1018,2025-12,IT Devices,Laptop Pro,APAC,39.0,41542.48,1.0,0.143,873.0,0.0,835782.1,291.0,156.66666666666666,504.0267850025433,1.7320508075688774,-0.9553264604810997,-0.6666666666666666,436.5,115.14285714285711,0,0.0,82.40718272264013,93.1095406360424,1,22,8,1,1,1,1,
1018,2022-01,IT Devices,Laptop Pro,Benelux,32.0,33545.86,1.0,0.063,,,,,,,,,,,,0,0.0,129.0416971470373,89.1156462585034,1,46,14,0,0,0,0,0.0
1018,2022-02,IT Devices,Laptop Pro,Benelux,43.0,44257.19,1.0,0.135,32.0,,33545.86,,,,,0.34375,0.0,,,0,0.0,113.7330754352031,85.37414965986395,1,43,9,0,0,0,0,0.0
1018,2022-03,IT Devices,Laptop Pro,Benelux,120.0,101274.07,2.0,0.1975,43.0,,44257.19,37.5,,7.7781745930520225,0.20741798914805393,1.7906976744186047,1.0,,,0,0.0,238.7596899224806,80.51948051948052,1,53,15,0,0,0,0,1.0
1018,2022-04,IT Devices,Laptop Pro,Benelux,100.0,98220.08,3.0,0.109,120.0,32.0,101274.07,65.0,65.0,47.94788837894741,0.7376598212145755,-0.16666666666666666,0.5,43.99999999999999,,0,0.0,230.251202565473,86.0724233983287,1,50,13,0,0,1,0,2.0
1018,2022-05,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,100.0,43.0,98220.08,87.66666666666667,73.75,39.95414037785488,0.45575065069796433,-1.0,-1.0,28.49999999999999,,0,0.0,164.19753086419752,100.0,1,45,7,1,1,1,1,1.0
1018,2022-06,IT Devices,Laptop Pro,Benelux,44.0,42731.020000000004,2.0,0.14300000000000002,0.0,120.0,0.0,73.33333333333333,59.0,64.29100507328637,0.8766955237266324,,,-59.99999999999998,,0,0.0,86.98160836639019,89.05472636815921,1,51,16,0,0,1,0,2.0
1018,2022-07,IT Devices,Laptop Pro,Benelux,13.0,15076.23,2.0,0.0045,44.0,100.0,42731.020000000004,48.0,56.5,50.119856344566685,1.0441636738451392,-0.7045454545454546,0.0,-27.999999999999993,-2.5428571428571396,0,0.0,35.93174974907996,92.73743016759776,1,52,15,1,0,1,1,2.0
1018,2022-08,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,13.0,0.0,15076.23,19.0,53.333333333333336,22.60530911091468,1.1897531111007726,-1.0,-1.0,6.4999999999999964,-13.657142857142858,0,0.0,46.13778705636743,100.0,1,39,16,1,1,1,1,1.0
1018,2022-09,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,46.166666666666664,22.60530911091468,1.1897531111007726,,,-22.0,-23.342857142857138,0,0.0,62.97750803284542,100.0,1,52,13,0,0,1,0,1.0
1018,2022-10,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.333333333333333,26.166666666666668,7.5055534994652975,1.732050807568915,,,-6.500000000000001,-15.17142857142857,0,0.0,142.79951593384428,100.0,1,42,7,0,0,1,0,0.0
1018,2022-11,IT Devices,Laptop Pro,Benelux,10.0,10097.5,1.0,0.066,0.0,0.0,0.0,0.0,9.5,0.0,,,,0.0,-4.142857142857143,0,0.0,218.71544023819652,98.83313885647608,1,41,11,0,0,0,0,2.0
1018,2022-12,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,10.0,0.0,10097.5,3.3333333333333335,11.166666666666666,5.7735026918964705,1.7320508075689411,-1.0,-1.0,5.0,-5.9714285714285715,0,0.0,259.53598112465596,100.0,1,48,10,1,1,1,1,1.0
1018,2023-01,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.8333333333333335,5.7735026918964705,1.7320508075689411,,,-5.958081967793455e-16,-0.999999999999999,0,0.0,83.12249305769825,100.0,1,46,9,0,0,1,1,1.0
1018,2023-02,IT Devices,Laptop Pro,Benelux,9.0,9346.92,1.0,0.059,0.0,10.0,0.0,3.3333333333333335,1.6666666666666667,5.7735026918964705,1.7320508075689411,,,-5.000000000000002,0.28571428571428564,0,0.0,46.31159213899174,96.6789667896679,1,33,4,0,0,1,0,1.0
1018,2023-03,IT Devices,Laptop Pro,Benelux,76.0,75633.74,1.0,0.137,9.0,0.0,9346.92,3.0,3.1666666666666665,5.196152422706868,1.732050807568956,7.444444444444445,0.0,4.5,0.9999999999999996,0,0.0,117.94439764111205,89.14285714285714,1,54,15,0,0,1,0,2.0
1018,2023-04,IT Devices,Laptop Pro,Benelux,16.0,16960.53,1.0,0.091,76.0,0.0,75633.74,28.333333333333332,15.833333333333334,41.52509281546924,1.4655915111342086,-0.7894736842105263,0.0,38.0,10.771428571428569,0,0.0,83.03503907234686,97.0856102003643,1,41,15,1,0,1,1,2.0
1018,2023-05,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,16.0,9.0,16960.53,33.666666666666664,18.5,36.82843104631712,1.093913793454964,-1.0,-1.0,3.4999999999999942,7.628571428571428,0,0.0,77.0249617931737,100.0,1,65,9,1,1,1,1,1.0
1018,2023-06,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,76.0,0.0,30.666666666666668,16.833333333333332,40.06661120351127,1.3065199305492805,,,-38.000000000000014,3.285714285714285,0,0.0,51.88916876574308,100.0,1,41,7,0,0,1,0,1.0
1018,2023-07,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.333333333333333,16.833333333333332,9.2376043070341,1.7320508075688938,,,-8.0,-2.4857142857142858,0,0.0,42.48741912293314,100.0,1,42,9,0,0,1,0,0.0
1018,2023-08,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.833333333333332,0.0,,,,0.0,-8.257142857142858,0,0.0,62.84584980237153,100.0,1,42,11,0,0,0,0,0.0
1018,2023-09,IT Devices,Laptop Pro,Benelux,81.0,80017.26999999999,3.0,0.12266666666666666,0.0,0.0,0.0,0.0,15.333333333333334,0.0,,,,0.0,-12.228571428571424,0,0.0,138.58954041204436,86.10634648370498,1,49,15,0,0,0,0,2.0
1018,2023-10,IT Devices,Laptop Pro,Benelux,45.0,46454.87,2.0,0.1035,81.0,0.0,80017.26999999999,27.0,16.166666666666668,46.7653718043597,1.7320508075688779,-0.4444444444444444,-0.3333333333333333,40.50000000000001,9.285714285714283,0,0.0,95.47154133776485,88.25065274151436,1,38,12,1,1,1,1,1.0
1018,2023-11,IT Devices,Laptop Pro,Benelux,125.0,126928.43000000001,3.0,0.12066666666666666,45.0,0.0,46454.87,42.0,21.0,40.58324777540606,0.9662678041763347,1.7777777777777777,0.5,22.499999999999996,13.371428571428568,0,0.0,300.0,90.84249084249085,1,36,10,0,0,1,0,2.0
1018,2023-12,IT Devices,Laptop Pro,Benelux,15.0,15334.62,1.0,0.077,125.0,81.0,126928.43000000001,83.66666666666667,41.833333333333336,40.06661120351125,0.47888379924515434,-0.88,-0.6666666666666666,21.999999999999993,24.028571428571425,0,0.0,78.72340425531915,96.31449631449631,1,54,16,1,1,1,1,1.0
1018,2024-01,IT Devices,Laptop Pro,Benelux,105.0,102099.75,2.0,0.135,15.0,45.0,15334.62,61.666666666666664,44.333333333333336,56.86240703077327,0.9220930869855125,6.0,1.0,-15.000000000000014,11.82857142857143,0,0.0,98.43749999999999,80.0,1,46,10,0,0,1,0,2.0
1018,2024-02,IT Devices,Laptop Pro,Benelux,27.0,28892.34,1.0,0.102,105.0,125.0,102099.75,81.66666666666667,61.833333333333336,58.59465277082315,0.7174855441325284,-0.7428571428571429,-0.5,-9.999999999999991,11.628571428571425,0,0.0,122.27891156462584,96.24478442280946,1,51,6,1,1,1,1,2.0
1018,2024-03,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,27.0,15.0,28892.34,49.0,66.33333333333333,48.86716689148246,0.9972891202343359,-1.0,-1.0,5.999999999999986,-5.71428571428571,0,0.0,76.99648417880462,100.0,1,48,12,1,1,1,1,1.0
1018,2024-04,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,105.0,0.0,44.0,52.833333333333336,54.52522352086234,1.239209625474144,,,-52.49999999999999,-12.257142857142862,0,0.0,76.57289002557546,100.0,1,47,12,0,0,1,0,1.0
1018,2024-05,IT Devices,Laptop Pro,Benelux,6.0,5461.12,1.0,0.178,0.0,27.0,0.0,9.0,45.333333333333336,15.588457268119946,1.732050807568883,,,-13.5,-21.371428571428563,0,0.0,135.4694485842027,99.33993399339934,1,49,8,0,0,1,0,1.0
1018,2024-06,IT Devices,Laptop Pro,Benelux,10.0,10184.13,2.0,0.063,6.0,0.0,5461.12,2.0,25.5,3.4641016151380213,1.7320508075690106,0.6666666666666666,1.0,3.0,-11.057142857142855,0,0.0,122.01680672268908,98.62258953168043,1,51,8,0,0,1,0,2.0
1018,2024-07,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,10.0,0.0,10184.13,5.333333333333333,24.666666666666668,5.033222956847336,0.9437293044088755,-1.0,-1.0,5.0,-15.371428571428568,0,0.0,103.36847518642325,100.0,1,43,9,1,1,1,1,1.0
1018,2024-08,IT Devices,Laptop Pro,Benelux,179.0,174160.0,3.0,0.12633333333333333,0.0,6.0,0.0,5.333333333333333,7.166666666666667,5.033222956847336,0.9437293044088755,,,-3.0000000000000004,-2.8285714285714265,0,0.0,70.64947942488844,62.31578947368421,1,54,16,0,0,1,0,2.0
1018,2024-09,IT Devices,Laptop Pro,Benelux,25.0,26044.670000000002,2.0,0.15,179.0,10.0,174160.0,63.0,32.5,100.58329881247681,1.596560298610743,-0.8603351955307262,-0.3333333333333333,84.5,25.685714285714276,0,0.0,84.06332453825857,95.29190207156309,1,43,9,1,1,1,1,1.0
1018,2024-10,IT Devices,Laptop Pro,Benelux,73.0,77952.52,2.0,0.123,25.0,0.0,26044.670000000002,68.0,36.666666666666664,96.93812459502195,1.4255606558091463,1.92,0.0,12.49999999999998,18.11428571428571,0,0.0,157.79527559055117,92.71457085828342,1,52,6,0,0,1,0,2.0
1018,2024-11,IT Devices,Laptop Pro,Benelux,9.0,10796.6,1.0,0.032,73.0,179.0,77952.52,92.33333333333333,48.833333333333336,78.7993231781424,0.8534222726874628,-0.8767123287671232,-0.5,-52.99999999999998,15.971428571428566,0,0.0,55.50660792951542,97.74436090225565,1,49,12,1,1,1,1,1.0
1018,2024-12,IT Devices,Laptop Pro,Benelux,13.0,15634.91,1.0,0.044,9.0,25.0,10796.6,35.666666666666664,49.333333333333336,33.306655991458136,0.9338314763960226,0.4444444444444444,0.0,-8.000000000000005,1.7142857142857146,0,0.0,106.49487246910334,98.07407407407408,1,44,14,0,0,1,1,1.0
1018,2025-01,IT Devices,Laptop Pro,Benelux,190.0,188104.18,3.0,0.17766666666666667,13.0,73.0,15634.91,31.666666666666668,49.833333333333336,35.85154575933003,1.1321540766104219,13.615384615384615,2.0,-30.000000000000004,-11.342857142857138,0,0.0,144.8827292110874,79.02869757174393,1,31,9,0,0,1,0,2.0
1018,2025-02,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,190.0,9.0,188104.18,70.66666666666667,81.5,103.3650488962944,1.4627129560796377,-1.0,-1.0,90.5,-1.285714285714295,0,0.0,109.22768304914744,100.0,1,33,7,1,1,1,1,1.0
1018,2025-03,IT Devices,Laptop Pro,Benelux,0.0,0.0,0.0,0.0,0.0,13.0,0.0,67.66666666666667,51.666666666666664,106.14298532325785,1.5686155466491307,,,-6.500000000000021,6.5714285714285765,0,0.0,48.973814578910115,100.0,1,39,8,0,0,1,1,1.0
1018,2025-04,IT Devices,Laptop Pro,Benelux,51.0,56080.0,3.0,0.10166666666666667,0.0,190.0,0.0,63.333333333333336,47.5,109.6965511460289,1.7320508075688772,,,-95.0,-6.142857142857142,0,0.0,70.30093734583129,89.26315789473685,1,39,12,0,0,1,0,1.0
1018,2025-05,IT Devices,Laptop Pro,Benelux,98.0,110600.96,1.0,0.155,51.0,0.0,56080.0,17.0,43.833333333333336,29.444863728671024,1.7320508075688839,0.9215686274509803,-0.6666666666666666,25.5,-0.5428571428571461,0,0.0,131.15962574425856,87.28923476005188,1,37,14,0,1,1,0,1.0
